label,array
0,"-0.006894529,-0.049186684,-0.09704415,0.043833718,0.013453256,0.0055576065,0.0074205743,-0.14656644,-0.009684295,0.04475724,0.11696704,0.04884434,-0.040791363,0.07030096,-0.07641674,-0.013395019,-0.046112403,0.03779977,0.022208083,0.10450505,0.08877952,0.1749969,-0.03782292,0.099131644,-0.07850033,-0.12587054,0.048902556,0.10474609,-0.04814783,-0.07469049,-0.020637281,0.17412308,-0.050611563,-0.16951624,-0.050301354,0.09126706,0.08059754,-0.16594517,0.07603874,0.13226521,-0.051874842,-0.07807386,-0.016842252,-0.06853568,0.07136645,0.14081644,-0.014478999,-0.028639117,-0.0989324,0.062601805,-0.09795941,-0.13430987,-0.043779906,-0.08869017,-0.14983286,0.07167437,0.0033111873,-0.0705256,-0.04497103,-0.14896175,0.12017097,0.008349339,0.047932208,-0.17284052,-0.07359575,-0.061657008,-0.09058623,0.0012443106,-0.0581017,0.00046437918,-0.13358516,-0.04784841,0.01726269,0.0642008,0.07302215,0.10215608,-0.07972888,0.15381819,0.084167376,-0.058065314,-0.09845469,0.08557173,0.1329761,0.0104115065,0.12807193,0.018618014,-0.03970531,-0.036294315,0.15545957,0.03439917,0.17190772,0.017727425,0.101489216,0.027169568,0.21068792,-0.20137964,-0.0062856106,0.061621428,0.060886797,0.12265987,-0.06531411,0.035112303,0.104313575,-0.154779,0.021372477,-0.03674581,-0.0130392555,-0.05569614,-0.07143312,0.0471191,0.06724121,-0.13567494,-0.056316458,0.105793186,0.087814264,0.06699669,0.06322869,0.0044673127,0.0497978,-0.16698532,0.08621952,-0.14703962,0.044714525,-0.010349304,-0.013158243,-0.016163282,0.054578114,-0.01069682"
0,"-0.06529795,-0.062445432,0.0651729,0.026509505,-0.11412787,0.057162117,0.03144849,0.058299564,-0.024871167,0.018240679,0.056873415,0.043266233,-0.009531256,-0.12570687,0.12392381,-0.02976534,-0.040116414,0.09102538,0.0059157778,0.06533767,0.092419095,0.20888512,-0.037196904,-0.058454353,-0.11322838,-0.040439967,-0.050500035,0.011302639,-0.040079556,-0.17551646,0.01222032,0.14186502,0.14631674,0.055732246,0.006028133,0.13092177,0.06824013,-0.0044440595,0.12836441,-0.02781233,0.043302704,-0.11183508,-0.028269317,0.06333357,0.03467315,0.07330939,0.12774786,-0.12542133,-0.073836885,0.010980576,-0.014030652,-0.18592808,0.10114908,-0.06042946,-0.10201288,0.14497423,0.0050125844,-0.08826447,-0.08359532,0.023138622,0.023742532,0.011508344,-0.08317852,-0.2296069,-0.0745286,0.04094635,0.029707769,0.08482864,0.055445835,-0.011447168,-0.0020000283,-0.048508584,-0.0835124,0.15545566,0.059421845,0.14498802,0.04446648,0.022833433,0.029713813,-0.0035568255,-0.0049697296,-0.017316712,0.03405196,-0.01854923,0.02692582,0.006733865,-0.06356983,-0.029390376,0.07550567,-0.0056479513,0.063747615,0.033610754,0.08182909,-0.052086957,0.038271904,-0.20630254,0.0015590757,0.099871136,0.123817556,0.14895679,-0.039158568,0.011569274,0.18925151,-0.22964013,-0.00851168,0.089799814,0.06954406,0.076040216,0.071079515,0.0050479798,0.07874624,-0.042937174,0.05431664,0.056987606,0.14355665,0.13798307,0.06482527,0.02610068,0.07430384,-0.2234115,0.10634025,-0.15817408,-0.06301138,0.15478908,0.07296894,-0.060345978,-0.0575419,-0.012142565"
0,"-0.013715042,0.030499157,0.08208785,0.10353331,-0.11943512,0.03436325,0.029548682,0.0895688,-0.06570549,0.006174625,0.20357487,0.09127117,0.0052453144,0.06972533,-0.020263253,-0.10965108,-0.1225451,0.05186053,0.037917115,-0.070277065,0.006440576,0.023255333,-0.18041395,0.038929928,0.004473482,-0.0635366,0.030609014,0.08628331,-0.042227775,-0.1174367,0.08676563,0.18119696,0.06458442,-0.04922539,0.03453116,0.055857264,0.15255341,0.02364407,0.016053129,0.056268305,2.2474938e-05,0.016607378,0.09109053,0.054682095,0.079412155,0.029215973,0.07173736,0.010216993,0.033762876,-0.006234945,-0.090289965,-0.08517459,0.014612708,0.0040182094,-0.04553111,0.12753989,0.0020783425,-0.10062205,-0.032018803,0.021583848,0.12046683,0.00882233,-0.1091278,-0.1446365,0.052609455,0.0006199615,0.110919006,0.010992561,-0.020573372,0.1381221,0.045800135,-0.058801897,-0.07452819,-0.092598274,0.044201337,0.061432302,0.028498927,0.00805104,-0.06294943,0.08995455,0.03400727,0.061327897,0.00141363,0.12842065,0.010284309,0.071791984,-0.06414094,-0.05457906,0.06842832,-0.05135681,0.07754011,0.07045479,0.21264145,0.007373396,0.06446483,-0.18307967,0.028841056,0.15526775,-0.0070994105,0.00271777,-0.11138606,-0.07480264,0.119827285,-0.3070117,-0.09683896,0.00083281164,-0.049951915,0.04723821,0.035282698,0.0017014988,0.02239689,-0.049357016,-0.043671135,0.07459784,-0.09169967,0.1281823,0.19212396,-0.012325672,0.1582748,-0.28168505,0.078924775,-0.121920645,-0.11218419,0.077421874,-0.022491144,-0.08391145,-0.016879452,0.054522563"
0,"-0.05088705,-0.17730908,0.057072606,0.07568472,0.040273357,0.0046036383,-0.05007668,0.025768064,0.038816918,-0.09360942,0.069590904,0.09977822,-0.0019703638,0.06718146,-0.029683359,-0.04821717,0.02225578,0.04048849,0.033313613,0.060922775,0.11153109,0.1298142,-0.044651575,-0.07498128,-0.15039909,-0.1286322,-0.015503124,0.028137885,-0.01281693,-0.12443992,0.06621493,0.10671533,0.013089957,0.00017281555,0.072761185,0.048289206,0.083502114,-0.012586466,0.029005446,0.121642634,-0.035942603,-0.086426675,-0.0026935437,-0.03463427,-0.004741494,0.059853688,0.09006507,-0.067476526,-0.06379468,0.02961064,-0.05571957,-0.12689175,0.07725612,-0.065758765,-0.0762791,0.08668431,-0.04209649,0.02578025,-0.13980398,0.020663677,0.16164082,0.23520884,-0.11719317,-0.19621713,0.15085398,-0.0019816444,-0.050855268,0.020070147,0.010368681,-0.07647211,0.0014666882,0.0066575524,-0.068238884,0.036290053,-0.026591133,0.069632396,-0.03716853,0.03120984,0.041419465,0.110389285,-0.025269577,0.02052796,0.059696153,0.13971683,-0.028649073,0.020709932,-0.0040435847,-0.046533417,0.13026474,0.021642381,0.072899744,0.030837385,0.11670644,0.018803349,0.041635215,-0.3305943,-0.07848313,0.07212562,0.124908425,-0.07505443,-0.13977009,-0.00066158146,0.14731863,-0.18418506,0.11425904,0.044476688,-0.13343033,0.06378882,-0.07539075,-0.022097835,0.06538334,-0.051580235,-0.08700899,0.060723297,0.17373449,0.11530547,0.05370141,-0.0022577879,-0.018652495,-0.15149884,0.043462027,-0.051394556,-0.04777955,0.12177101,0.1069712,-0.16744076,0.07074783,-0.05076931"
0,"0.036099322,-0.10915901,0.14375703,0.07007933,-0.2446889,0.047670983,-0.045022875,-0.019370256,0.09803903,0.02581023,0.08390899,0.02186551,-0.011119696,-0.0012148935,0.020972237,-0.03347412,-0.043837983,0.029268922,0.080173925,0.069859214,0.022893807,0.19068046,-0.113793075,-0.043424003,-0.08837969,-0.17572932,0.041212294,0.04084319,-0.02082799,-0.09784045,-0.013982052,0.14612043,0.13855326,0.016800852,0.015799519,0.13973323,0.05894772,-0.035676617,0.05485694,0.0029995001,0.00077153347,-0.03445638,0.0051768376,-0.08152711,0.02679134,-0.0041476944,0.05248278,-0.10730009,-0.20362233,0.061417088,-0.102664046,-0.09753148,0.12312625,-0.10047693,-0.19767486,0.19431722,-0.092314616,-0.093227565,-0.09611654,-0.15927988,0.06103936,0.053682767,-0.15565647,-0.16819704,-0.049101427,-0.024534522,-0.032179076,-0.009817536,-0.055723883,0.073867366,0.04140975,-0.037650064,-0.04498261,0.045078803,0.10614171,0.13323405,-0.017945595,-0.011929322,0.08060962,0.065727636,0.020807294,0.05108713,0.04052563,0.076100655,-0.062342446,0.02694018,-0.09205275,-0.07809097,0.037654676,0.06713856,0.060587145,-0.08068843,0.17024517,0.01791666,0.07071407,-0.108535014,-0.037106946,0.113314204,0.0041221017,0.16476561,-0.052154914,0.06024532,0.12844115,-0.17541674,-0.053178072,0.08118523,-0.059062954,0.038962938,0.067493275,-0.05224484,0.049110066,0.02124832,0.004611,0.079939574,0.13123119,0.10282404,0.07150443,0.03239823,0.010533051,-0.19533293,0.05892918,-0.083209455,-0.043308485,0.07302114,0.018560857,-0.06939716,-0.10493104,0.07429645"
0,"0.10911323,-0.097327664,0.09433439,0.019002082,-0.007095221,0.09007291,0.0048000896,-0.06084356,-0.009818616,-0.06532436,0.047579393,0.23343892,-0.03824565,-0.09326163,0.00910966,-0.051561553,-0.011866695,-0.015809767,-0.033912428,-0.075331934,0.03087957,0.20775248,-0.066193,0.010196572,-0.024966344,-0.12572707,0.043930735,-0.010520115,-0.009533285,-0.017445441,0.09089838,0.16692911,-0.03330417,-0.10321488,-0.08967724,0.05664361,0.104088165,-0.04073268,0.07487638,0.09693562,-0.07483042,-0.023367723,0.05097087,0.03002523,0.03191831,0.1577518,-0.004749481,-0.049562946,-0.04890679,0.07433973,-0.12482956,0.029446043,0.12182598,-0.07694699,-0.10947753,0.13579154,0.034691032,-0.020949125,-0.03041857,-0.08783504,0.0010896928,0.051218476,-0.025654834,-0.1446867,-0.07074721,-0.02094726,-0.03249329,-0.08100689,-0.0046741962,0.11811303,-0.087587066,-0.055496283,-0.07331024,0.1400981,0.038491637,0.15732284,-0.085253015,0.130538,0.060053747,-0.08042494,0.087299705,0.13189383,0.007739149,0.08888474,-0.015998803,0.0024779753,0.05760226,-0.071758255,0.17047615,-0.01164122,0.17307717,0.05065355,-0.029452117,-0.00964708,0.1478121,-0.19590345,-0.04671785,0.0127206845,0.09428575,0.057721358,0.010994095,-0.03220611,0.016937302,-0.24018897,0.037810087,0.1112438,0.002605174,-0.03834966,-0.08746526,0.08466585,0.02199321,-0.16219003,0.010850545,0.10519527,0.2375959,0.057401165,0.016583377,0.027888833,0.0999964,-0.21975665,0.047425542,-0.11725358,-0.037825,-0.019167883,0.0050889635,0.026880043,-0.04581645,-0.06723769"
0,"0.01206864,-0.18387358,0.10518115,0.057804517,-0.17537595,0.075029016,0.045215793,0.0012590186,-0.061003823,-0.086971216,0.027406536,0.15044826,-0.026001474,-0.040801506,0.057430867,0.030606676,-0.040196825,-0.10136411,0.010014145,0.044958483,0.07106821,0.12791105,-0.053611737,0.032425452,-0.13520703,-0.08656682,-0.008074045,0.052005142,0.008217237,-0.09426819,-0.09563541,0.07191519,0.023306848,0.08199181,-0.07048828,0.0652576,0.08501732,0.005633652,-0.059740786,0.0746277,0.009139842,0.07326845,0.10299228,0.027964797,0.028332595,0.028386438,0.0607507,-0.051741667,-0.06902068,0.106748424,-0.12895903,-0.075484574,0.13181981,-0.019366601,-0.12596183,0.05810724,-0.0032161563,-0.048728917,-0.010776387,-0.09025765,0.015367107,0.092425875,-0.022737833,-0.3266496,0.07615882,0.016296007,-0.079107694,-0.054250766,0.10827762,-0.032130826,0.03548094,0.09721141,-0.05809586,0.065160066,0.04236629,-0.00057554425,0.023469213,0.06587652,-0.039793923,-0.036783956,-0.09223903,0.043174706,0.030023316,0.092956066,0.003982764,0.007403299,0.047559183,-0.1001331,0.11742519,0.019638306,0.07488183,-0.05730044,0.13541278,-0.06122387,0.19521081,-0.14861807,0.027709916,0.15290359,-0.05034802,0.14374362,-0.059767686,-0.047103334,0.047799677,-0.25300863,0.052339982,0.06823826,-0.04030866,-0.05185515,-0.03867978,0.02389453,0.05297306,-0.23055169,0.076767474,0.1479846,0.05551359,0.19514014,0.030928487,-0.053203896,0.05670408,-0.15401174,-0.029659925,-0.028739618,-0.035079233,0.039866798,0.16732897,-0.02034254,-0.04263678,0.06135867"
0,"-0.12285978,-0.11137221,0.081565544,0.08878343,-0.21985716,0.06447686,-0.061327584,0.047945876,0.008962949,0.0013776039,0.114587136,0.18301287,0.044373248,-0.038421676,0.006366535,-0.12046606,-0.043548286,0.06272658,-0.039723895,0.055534534,0.07452904,0.15881392,-0.14294653,0.042846426,-0.18071228,-0.15041345,-0.082928665,-0.051255386,-0.035083745,-0.019091079,-0.02176296,0.07022805,-0.011723424,-0.05064935,-0.043109525,0.012436344,-0.046157576,0.08540615,0.1647025,0.040376034,0.09394649,0.05783637,-0.030391818,-0.014271887,-0.0099207945,0.08308058,0.09876452,-0.07662906,-0.1120759,0.045739505,-0.06386764,-0.16889684,0.12526582,-0.06549032,-0.108884536,-0.059582107,-0.08431079,-0.11995037,-0.05867582,-0.17080677,0.11280244,0.08397392,-0.09143772,-0.1515756,-0.08991524,0.020991238,-0.08250189,-0.041791283,0.034904268,0.049007256,0.06601181,0.009120612,-0.031596582,-0.05901954,0.0077069383,0.03358217,0.032461584,0.03474748,0.0315665,-0.036131646,0.06570999,0.13666679,0.06874421,0.10005161,-0.027117487,-0.05924995,-0.101380035,-0.0004121399,0.113073096,-0.109609984,0.21372879,0.0807201,0.09296585,0.0044479226,0.14115445,-0.05480616,-0.020081023,0.18093775,0.11128989,0.17495847,-0.0695387,-0.05193093,0.07715782,-0.1718236,-0.050997987,-0.06513611,-0.14811628,0.0023608566,-0.046762835,-0.020724414,0.04196407,-0.15091209,-0.01734523,0.033764403,0.10077887,0.040119626,0.05443492,-0.013873765,0.047548104,-0.07307556,0.10637706,-0.050852865,-0.107133284,0.0058405357,-0.042375654,-0.090641566,-0.03510058,-0.027718773"
0,"0.006835877,-0.12749813,0.11695867,-0.0029792276,-0.07374212,0.06568523,0.012568652,-0.017393649,-0.026200565,-0.07451041,0.160361,0.16303386,-0.013218946,-0.06155064,-0.03368309,-0.106102265,-0.06745213,0.018345308,-0.0002329296,-0.022112828,0.017011048,0.0627937,-0.14663614,0.082400404,-0.050989423,0.03729025,0.07335499,0.0005154563,-0.028988386,-0.0048431098,-0.046269886,0.20004573,0.045348715,-0.017230013,0.016672932,0.055378225,0.009933704,-0.018043162,0.04633414,0.08784366,-0.014750098,-0.02806907,0.0164545,0.097204804,0.061987113,0.032674395,-0.020983271,-0.06791731,-0.0630683,0.022329055,0.04557773,-0.16809048,0.06107947,-0.12806508,0.0012047323,0.062305707,0.06246905,-0.11088684,0.024566762,-0.0017305678,0.01869798,0.01935302,-0.059773196,-0.24619596,-0.012395594,-0.06312734,-0.012357807,-0.042401295,0.041960895,-0.05200521,0.030463323,0.090658754,-0.09374734,0.1276976,0.09511328,0.03660604,0.102605626,0.21337873,0.019326307,0.025616167,0.1729513,0.03115581,0.1441698,0.06219675,0.03485246,0.06992063,-0.02703433,0.019907769,0.04217686,0.060947612,0.07116734,-0.07134944,0.058265265,-0.021715488,0.1611587,-0.27846193,0.0063353134,0.17741747,0.07775936,0.10003727,-0.18199264,-0.04289048,0.078152776,-0.20353583,-0.095911935,0.0657805,-0.012279501,-0.053282358,0.08068528,-0.030169562,-0.022985473,-0.13420472,-0.01821032,0.15072237,0.13391678,0.083398014,0.07790512,-0.019931404,0.1451031,-0.13422918,0.018057577,-0.0006162879,-0.09628617,0.087775,0.08578533,0.09019999,-0.13383117,-0.05106911"
0,"0.057517357,0.020792538,0.081200585,0.084792115,-0.04322706,0.038533,-0.09454156,-0.09395379,-0.10009173,-0.052461915,0.0059503173,0.13570948,0.057373658,-0.054322053,-0.030831065,0.1477306,-0.09592789,-0.007504029,-0.023943279,-0.084114484,0.103084475,0.09790951,0.021244887,-0.053777114,-0.0008289078,-0.033094592,0.050777897,0.005859724,-0.11829087,-0.060322907,0.149279,0.12964608,-0.06622265,-0.085103706,0.10106173,0.073779665,0.08496584,-0.059858296,-0.10989964,0.0298139,0.032241046,-0.08661621,-0.03909277,-0.056248806,0.09381201,0.15754525,-0.116580464,0.009115427,-0.06379499,-0.10060968,-0.15151796,-0.1817057,0.06297215,0.0035573323,-0.16361603,0.14651966,0.091152854,-0.113859296,-0.031149287,-0.05925353,-0.04206128,0.012178177,-0.068761475,-0.18527362,-0.029285083,0.036179382,-0.03934799,0.006965414,-0.13439949,0.13716799,0.11457579,-0.02585485,-0.1018701,0.14806643,-0.1065956,-0.025803084,-0.008261817,0.019389315,0.05395832,0.09698102,-0.020603428,0.026486633,0.09420047,0.09144046,0.018158413,0.04445735,-0.09425422,-0.013263442,0.119776085,0.10420243,0.071479365,-0.028881373,0.17552117,-0.0530662,0.105728246,-0.0096287625,-0.018805701,0.034833767,0.02419676,0.10743741,-0.04166489,-0.062212285,-0.0475562,-0.23346221,-0.10121646,0.06239408,0.01421743,-0.032171745,0.038154233,-0.028785221,0.21201271,-0.09601236,-0.12955293,0.13998115,0.004011654,0.12293516,0.030456202,0.03297336,0.030259227,-0.15256333,0.1151181,0.079582185,-0.10133849,0.028656542,0.008871425,0.07886943,-0.13860139,-0.020886423"
0,"-0.011855773,-0.07256681,0.011628416,0.015360812,-0.09324621,-0.05483643,0.0046758824,-0.017736431,0.10141276,-0.08842882,-0.00029275607,0.04831566,-0.0328538,-0.052538283,0.06144394,-0.17917536,-0.12786001,-0.025919031,-0.07518922,-0.06494733,0.07341795,0.15686241,-0.1251592,-0.08054814,-0.092349164,-0.05082819,0.07448263,0.06970565,-0.05620605,-0.029174792,0.09960158,0.19767018,0.014548608,0.07118358,0.06670247,0.12986478,0.1104805,0.037621964,-0.036117338,0.10223891,-0.07164736,-0.08548657,-0.0070769894,-0.0044532856,0.057967477,0.040496476,0.14871188,0.03875216,-0.023292184,-0.049273998,-0.08949411,-0.07501046,-0.059706554,-0.08346721,-0.09773327,0.051583078,-0.0617238,-0.26485464,0.010286699,0.05739637,0.03946221,0.057032157,0.03627933,-0.1570506,-0.052906215,0.06941214,-0.049179893,-0.0852624,0.09750277,0.014466791,0.061772913,0.021696707,-0.0011828487,0.031353414,0.11218431,-0.019884048,0.010615177,0.034351718,0.13182078,-0.0071574696,-0.048871115,0.21497762,0.0058326153,-0.015992254,-0.08155457,-0.0018108152,-0.12651362,-0.04866082,0.14511602,0.06257457,0.037043504,0.060831618,0.112737104,0.10120553,0.008597407,-0.05937109,-0.02501743,0.046686675,0.039563317,0.16504644,-0.03781991,0.03672844,-0.08898266,-0.29917368,-0.13685627,-0.08162464,-0.054657586,-0.040538028,0.012884976,-0.018606983,0.05500053,-0.21859467,0.059611537,0.014168108,0.012161726,0.18689957,0.0130944075,-0.0075501143,0.04398489,-0.111123666,-0.012399804,0.023746936,-0.15112373,0.054369956,-0.046619188,-0.06409496,-0.17207828,0.06666003"
0,"0.0591544,-0.025609136,0.055926345,0.0056620007,-0.11421113,0.0151249245,0.026869811,-0.0481049,-0.0043842355,-0.12346154,0.009750509,0.19941765,-0.07204466,-0.13894366,-0.042727206,-0.018485183,-0.09762757,0.055157796,0.097008616,0.13343003,0.00680246,0.11431194,0.06345785,-0.053351942,-0.07013479,-0.21650343,-0.027034188,0.052763678,0.07114171,-0.11836709,0.0069417623,0.037687894,0.08885804,0.047040537,-0.08155916,0.022143634,0.03152975,-0.030450623,0.034076236,0.1145472,-0.050015982,-0.049922373,-0.008511018,-0.06839951,0.04320526,0.06925449,0.03174016,0.013714693,-0.09083279,0.025115734,0.046799265,-0.10787533,0.018395869,-0.014127367,-0.096516974,0.09030792,0.11823009,0.019108089,-0.079789795,-0.15621029,0.11757101,0.13405725,-0.22377664,-0.26216015,0.07781585,-0.060873576,-0.006941398,0.10583529,-0.03287353,-0.028406547,-0.0423481,-0.020307247,-0.12722516,-0.010472967,0.049000274,0.03965401,-0.050521977,0.06270085,0.14850086,0.08046213,-0.05071618,-0.018834881,0.16766588,0.026718367,0.0154260425,0.0010638181,-0.08554205,0.046681184,0.059667632,-0.013134536,0.039649196,0.070562035,0.052742742,0.014133071,0.06934812,-0.10110449,0.028134327,0.14957565,0.23420577,0.061755087,-0.05900154,-0.021385029,0.06813018,-0.25979033,-0.050349608,-0.04682106,-0.13184825,-0.030491145,-0.04314987,-0.16767336,0.035559606,-0.09251486,0.0062983674,0.111727744,0.04202928,0.1222318,-0.011671003,-0.01617343,0.008822452,-0.17844915,0.048768945,0.02106915,-0.006012154,0.14561452,0.0025639979,-0.095267415,-0.07122152,-0.028346559"
0,"-0.06997145,-0.013600243,0.08653512,0.10098056,0.029824715,0.04661007,0.010498158,0.03240404,-0.06960329,0.0042233877,-0.0034929994,0.03766137,-0.13618031,-0.10583807,-0.009126407,-0.04118125,-0.0029505177,0.04832808,0.09039205,0.12183588,0.06442386,0.06962168,-0.037580803,-0.0043593524,-0.12699918,-0.20535737,-0.015659137,0.08269627,0.049475044,-0.15064439,-0.031486955,0.14048755,0.048170775,0.056088585,0.11918391,0.034023337,0.10315588,-0.06484512,0.10308212,-0.010443904,-0.028641118,-0.056413442,-0.061262913,-0.08964353,-0.063314885,-0.05030115,0.08792246,-0.0570417,-0.14831848,0.0170853,-0.033602513,-0.0875913,-0.029661566,-0.11098941,-0.09846065,0.13358888,0.037156843,-0.053177886,-0.11866678,0.012964149,0.008621757,0.11506173,-0.046572227,-0.2879451,0.10433063,0.027505526,-0.087087534,-0.02170105,-0.0075947396,0.00018074372,0.013964476,0.10985465,-0.042165197,-0.008531974,0.10409102,0.16199309,-0.04391104,0.13765086,0.044403035,-0.031114137,-0.09742987,-0.06725779,-0.07454836,0.118097976,0.04991486,-0.015508391,-0.0014785959,0.06448312,0.056521147,-0.0013596412,0.13193919,0.02112261,0.10747923,-0.035109706,0.19712794,-0.21200904,-0.093742914,0.013875334,0.088082366,0.027471283,-0.071176715,-0.02237714,0.093047865,-0.26562127,-0.0063889613,0.026060883,-0.048039127,0.055579912,-0.03726469,-0.0026987367,0.101719975,0.064374484,-0.014826963,0.08802367,0.14214014,0.024672171,0.06371385,0.061293874,0.020315044,-0.16157176,0.1134746,-0.092120185,-0.09491758,0.146737,0.007886959,-0.13648956,-0.050490372,-0.07993553"
0,"-0.04194574,-0.068788715,0.06933367,0.047898296,-0.19458528,0.029908003,-0.016119901,0.033280358,-0.018646741,-0.06923015,-0.0022496,0.025370669,-0.057724513,0.100562185,-0.03880219,0.010591019,-0.11209489,0.056947324,0.06879511,0.048026588,-0.004458255,0.13695918,-0.12963136,0.0040715006,-0.16628116,-0.15149996,-0.022914065,0.05551347,-0.06018737,-0.113079466,0.06478762,0.09518809,0.121266454,-0.02560335,-0.03236202,0.13086107,0.058669373,-0.0629444,0.013710257,0.037382532,-0.02407725,-0.028996503,-8.628633e-05,-0.039900605,0.012093295,0.08065737,0.04071538,-0.012343917,-0.16350472,0.15655248,-0.17052555,-0.11650984,0.16053171,-0.091656715,-0.1668746,0.13227421,-0.066897936,-0.10070915,-0.1382392,-0.08595176,-0.044704955,0.14269763,-0.16048485,-0.14863789,0.012710451,0.08973615,0.10099039,0.04290617,0.027858773,-0.0027592217,0.03419567,0.0642198,0.056756224,0.09473367,0.06341659,0.09227525,-0.05750725,0.054417893,0.04909853,-0.112826705,-0.030158218,-0.0348212,-0.0505556,0.060802203,0.018250503,-0.000639868,0.0012041694,0.0872193,0.19913906,0.00786465,0.10191051,0.036738884,0.14232987,-0.07526689,0.10928531,-0.10678585,0.047856376,0.04821217,0.07614269,0.08787254,-0.060896635,0.002912949,0.12143901,-0.16359583,0.032707788,0.055044528,-0.037741203,-0.084630385,0.06304064,0.023847615,0.070379525,-0.029028036,0.056714308,0.096293785,0.076320976,0.19389842,0.15696457,-0.12750788,0.103547566,-0.14849669,0.060739707,-0.07392006,-0.01892634,0.03411586,0.070208296,-0.08575223,-0.09492783,-0.083219394"
0,"-0.034998123,-0.05706458,0.1294744,0.1514499,-0.16681902,-0.024376733,-0.08822747,-0.042559844,0.07179731,-0.04165546,0.063283406,0.020964002,-0.016859742,-0.06753968,-0.06331288,-0.1944148,0.03476029,0.10169616,-0.08939534,-0.01703963,0.016407829,0.1923973,-0.06025708,-0.14297149,-0.04607638,-0.10333251,-0.025516126,-0.023916418,-0.034494113,-0.12488069,0.11235817,0.21171153,0.046795312,0.039641745,0.050752502,0.12317305,-0.009113297,-0.0021539107,0.062146075,0.066982865,-0.010359947,-0.08059778,-0.012210651,-0.060915854,0.09964161,0.04657407,-4.0224037e-05,0.012669548,-0.027476821,0.09742819,-0.047818165,-0.13744277,0.04435078,-0.048431497,-0.18177336,0.14854045,0.058384657,-0.08078055,-0.16599177,-0.01685073,0.0025159987,-0.010003094,-0.06652775,-0.20665179,-0.10950617,0.054958466,-0.03159696,-0.1350692,-0.10768724,-0.025991622,0.05529738,0.044314843,-0.08233145,0.13505255,0.097967684,0.0014569259,-0.0048481836,0.0294941,-0.060605302,0.06309283,0.01284902,0.0020832233,-0.041344166,0.10093372,0.04934661,0.03514712,-0.1331705,0.017104788,0.14980367,0.021803655,0.007583049,0.036751542,0.14818309,-0.009933063,0.06786614,-0.20997344,0.0066639325,0.007927374,0.00080368435,0.15510547,-0.028283207,-0.058479678,-0.00557302,-0.28229195,-0.041474946,0.011738619,-0.005855674,-0.005022419,0.050163355,-0.053791486,0.07742916,-0.11772611,0.0029377548,0.14677165,0.04114285,0.06341996,0.09898751,-0.046002444,-0.050011214,-0.13662294,0.07878917,-0.014323792,-0.09989695,0.06588891,0.050658204,-0.044406652,-0.08915394,0.09718097"
0,"-0.052018434,-0.068294704,-0.06652217,0.108808674,-0.035294384,0.085495,-0.038226847,0.025326297,-0.041698746,0.12402749,0.13735351,0.071272224,0.08031137,-0.012472358,0.0633581,-0.012214078,0.041794848,-0.035011757,-0.034519024,0.016494477,0.09950163,0.09770078,-0.08205912,0.1766927,-0.07056293,-0.0140843745,0.0017841473,0.09009714,0.031397667,-0.07939637,0.11041985,0.17491563,-0.08090814,0.060873237,-0.102346055,0.10367682,0.009322585,-0.07160102,-0.038943324,0.016460594,0.06432002,-0.06333335,-0.0010197313,-0.052517045,0.106227145,0.26319745,-0.02283621,-0.07080533,-0.04555056,-0.022416662,-0.21300684,-0.054821663,0.033144236,-0.15645531,-0.09528003,-0.060448103,-0.03363183,-0.21500863,0.024613779,-0.11928808,0.06857258,-0.010635476,-0.026537929,-0.29787526,-0.066681474,0.027143018,-0.09790541,-0.033180542,-0.043092914,0.061348453,-0.056990933,0.0045070876,0.014467532,0.055548206,0.016343063,0.12952651,-0.172182,-0.14199984,0.04308655,-0.04359632,-0.18252012,0.05357758,0.030171558,0.031139776,0.015963035,0.06506396,0.0012307349,-0.014343592,0.06034088,0.051604886,0.05985724,-0.033700485,0.015117508,0.0072108717,0.12354027,-0.19219317,0.063196264,0.024915054,0.04848386,0.08236729,-0.124123104,-0.009331351,0.06503671,-0.1956945,-0.029162977,-0.07897693,-0.02540471,-0.007286858,0.07193771,0.0024704752,0.07861807,-0.06542373,-0.03747857,0.08771808,0.10894609,0.1442864,0.034203026,0.06310017,-0.06815527,-0.049391467,0.15475288,-0.14325552,-0.0009359452,-0.0053819506,-0.06604074,0.018910315,-0.06260891,-0.013660587"
